#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# Interpolated-NKPTS & NBANDS:  231424
# Band-Index    1
   0.00000    -16.809704    -16.658065
   0.04218    -16.810434    -16.657680
   0.08436    -16.811115    -16.656455
   0.12655    -16.811746    -16.654388
   0.16873    -16.812238    -16.652233
   0.21091    -16.812501    -16.650740
   0.25309    -16.812536    -16.649912
   0.25309    -16.812536    -16.649912
   0.29527    -16.812149    -16.650158
   0.33746    -16.811239    -16.650734
   0.37964    -16.809805    -16.651639
   0.42182    -16.808238    -16.652558
   0.46400    -16.806924    -16.653175
   0.50618    -16.805866    -16.653491
   0.50618    -16.805866    -16.653491
   0.55092    -16.808541    -16.652263
   0.59566    -16.810610    -16.651784
   0.64041    -16.812074    -16.652054
   0.68515    -16.812932    -16.653072
   0.72989    -16.813146    -16.654428
   0.77463    -16.812680    -16.655713
   0.81937    -16.811532    -16.656925
   0.86411    -16.809704    -16.658065
 
# Band-Index  172
   0.86411    -16.806451    -16.615548
   0.81937    -16.804209    -16.616805
   0.77463    -16.802392    -16.618230
   0.72989    -16.801000    -16.619820
   0.68515    -16.800032    -16.621578
   0.64041    -16.799742    -16.623037
   0.59566    -16.800381    -16.623735
   0.55092    -16.801950    -16.623671
   0.50618    -16.804448    -16.622845
   0.50618    -16.804448    -16.622845
   0.46400    -16.803638    -16.622665
   0.42182    -16.802806    -16.622226
   0.37964    -16.801949    -16.621525
   0.33746    -16.801222    -16.620803
   0.29527    -16.800774    -16.620296
   0.25309    -16.800607    -16.620007
   0.25309    -16.800607    -16.620007
   0.21091    -16.800847    -16.619497
   0.16873    -16.801587    -16.618682
   0.12655    -16.802825    -16.617561
   0.08436    -16.804220    -16.616489
   0.04218    -16.805428    -16.615817
   0.00000    -16.806451    -16.615548
 
# Band-Index  173
   0.00000    -16.760606    -16.517765
   0.04218    -16.760566    -16.517741
   0.08436    -16.760500    -16.517728
   0.12655    -16.760406    -16.517723
   0.16873    -16.760318    -16.517726
   0.21091    -16.760267    -16.517732
   0.25309    -16.760255    -16.517744
   0.25309    -16.760255    -16.517744
   0.29527    -16.760274    -16.517709
   0.33746    -16.760317    -16.517650
   0.37964    -16.760383    -16.517566
   0.42182    -16.760454    -16.517488
   0.46400    -16.760512    -16.517445
   0.50618    -16.760557    -16.517439
   0.50618    -16.760557    -16.517439
   0.55092    -16.760534    -16.517322
   0.59566    -16.760524    -16.517262
   0.64041    -16.760525    -16.517259
   0.68515    -16.760539    -16.517312
   0.72989    -16.760558    -16.517401
   0.77463    -16.760575    -16.517507
   0.81937    -16.760591    -16.517628
   0.86411    -16.760606    -16.517765
 
# Band-Index  174
   0.86411    -16.722790    -16.444166
   0.81937    -16.722738    -16.444184
   0.77463    -16.722837    -16.444191
   0.72989    -16.723087    -16.444187
   0.68515    -16.723488    -16.444172
   0.64041    -16.723944    -16.444155
   0.59566    -16.724361    -16.444146
   0.55092    -16.724738    -16.444145
   0.50618    -16.725076    -16.444152
   0.50618    -16.725076    -16.444152
   0.46400    -16.724661    -16.444073
   0.42182    -16.723942    -16.443930
   0.37964    -16.722918    -16.443720
   0.33746    -16.721926    -16.443514
   0.29527    -16.721299    -16.443377
   0.25309    -16.721038    -16.443311
   0.25309    -16.721038    -16.443311
   0.21091    -16.721176    -16.443368
   0.16873    -16.721467    -16.443506
   0.12655    -16.721909    -16.443723
   0.08436    -16.722352    -16.443944
   0.04218    -16.722645    -16.444091
   0.00000    -16.722790    -16.444166
 
# Band-Index  175
   0.00000    -16.659043    -16.093192
   0.04218    -16.659409    -16.093210
   0.08436    -16.660120    -16.093264
   0.12655    -16.661175    -16.093352
   0.16873    -16.662226    -16.093446
   0.21091    -16.662922    -16.093512
   0.25309    -16.663264    -16.093552
   0.25309    -16.663264    -16.093552
   0.29527    -16.663606    -16.093585
   0.33746    -16.664311    -16.093667
   0.37964    -16.665376    -16.093795
   0.42182    -16.666447    -16.093928
   0.46400    -16.667166    -16.094019
   0.50618    -16.667536    -16.094069
   0.50618    -16.667536    -16.094069
   0.55092    -16.667120    -16.094004
   0.59566    -16.666281    -16.093907
   0.64041    -16.665017    -16.093778
   0.68515    -16.663331    -16.093618
   0.72989    -16.661639    -16.093459
   0.77463    -16.660360    -16.093335
   0.81937    -16.659495    -16.093246
   0.86411    -16.659043    -16.093192
 
# Band-Index  176
   0.86411    -16.630488    -15.775654
   0.81937    -16.630778    -15.775616
   0.77463    -16.630944    -15.775543
   0.72989    -16.630987    -15.775433
   0.68515    -16.630906    -15.775287
   0.64041    -16.630752    -15.775143
   0.59566    -16.630576    -15.775039
   0.55092    -16.630379    -15.774975
   0.50618    -16.630161    -15.774952
   0.50618    -16.630161    -15.774952
   0.46400    -16.630111    -15.775000
   0.42182    -16.630011    -15.775127
   0.37964    -16.629858    -15.775332
   0.33746    -16.629703    -15.775545
   0.29527    -16.629592    -15.775691
   0.25309    -16.629528    -15.775772
   0.25309    -16.629528    -15.775772
   0.21091    -16.629576    -15.775750
   0.16873    -16.629721    -15.775726
   0.12655    -16.629960    -15.775698
   0.08436    -16.630211    -15.775674
   0.04218    -16.630386    -15.775659
   0.00000    -16.630488    -15.775654
 
# Band-Index  177
   0.00000    -16.561568    -15.722351
   0.04218    -16.561271    -15.722339
   0.08436    -16.560697    -15.722329
   0.12655    -16.559844    -15.722321
   0.16873    -16.558997    -15.722317
   0.21091    -16.558440    -15.722319
   0.25309    -16.558175    -15.722328
   0.25309    -16.558175    -15.722328
   0.29527    -16.558155    -15.722205
   0.33746    -16.558113    -15.721966
   0.37964    -16.558049    -15.721609
   0.42182    -16.557986    -15.721256
   0.46400    -16.557946    -15.721027
   0.50618    -16.557930    -15.720924
   0.50618    -16.557930    -15.720924
   0.55092    -16.557956    -15.720973
   0.59566    -16.558203    -15.721104
   0.64041    -16.558671    -15.721316
   0.68515    -16.559359    -15.721610
   0.72989    -16.560095    -15.721906
   0.77463    -16.560709    -15.722129
   0.81937    -16.561200    -15.722277
   0.86411    -16.561568    -15.722351
 
# Band-Index  178
   0.86411    -16.509048    -15.675253
   0.81937    -16.509109    -15.675271
   0.77463    -16.509209    -15.675296
   0.72989    -16.509348    -15.675328
   0.68515    -16.509527    -15.675368
   0.64041    -16.509705    -15.675411
   0.59566    -16.509844    -15.675452
   0.55092    -16.509944    -15.675493
   0.50618    -16.510005    -15.675533
   0.50618    -16.510005    -15.675533
   0.46400    -16.509980    -15.675498
   0.42182    -16.509961    -15.675435
   0.37964    -16.509945    -15.675341
   0.33746    -16.509940    -15.675251
   0.29527    -16.509949    -15.675197
   0.25309    -16.509973    -15.675180
   0.25309    -16.509973    -15.675180
   0.21091    -16.509862    -15.675171
   0.16873    -16.509691    -15.675178
   0.12655    -16.509459    -15.675200
   0.08436    -16.509240    -15.675226
   0.04218    -16.509102    -15.675243
   0.00000    -16.509048    -15.675253
 
# Band-Index  179
   0.00000    -16.389656    -15.543785
   0.04218    -16.389633    -15.543789
   0.08436    -16.389607    -15.543788
   0.12655    -16.389577    -15.543782
   0.16873    -16.389555    -15.543781
   0.21091    -16.389550    -15.543795
   0.25309    -16.389563    -15.543825
   0.25309    -16.389563    -15.543825
   0.29527    -16.389499    -15.543891
   0.33746    -16.389385    -15.544044
   0.37964    -16.389220    -15.544284
   0.42182    -16.389060    -15.544532
   0.46400    -16.388957    -15.544708
   0.50618    -16.388912    -15.544812
   0.50618    -16.388912    -15.544812
   0.55092    -16.388934    -15.544733
   0.59566    -16.389001    -15.544617
   0.64041    -16.389114    -15.544463
   0.68515    -16.389272    -15.544272
   0.72989    -16.389432    -15.544083
   0.77463    -16.389549    -15.543940
   0.81937    -16.389623    -15.543840
   0.86411    -16.389656    -15.543785
 
# Band-Index  180
   0.86411    -16.125465    -15.528844
   0.81937    -16.125490    -15.528857
   0.77463    -16.125528    -15.528876
   0.72989    -16.125580    -15.528899
   0.68515    -16.125646    -15.528927
   0.64041    -16.125714    -15.528961
   0.59566    -16.125776    -15.529001
   0.55092    -16.125831    -15.529046
   0.50618    -16.125880    -15.529098
   0.50618    -16.125880    -15.529098
   0.46400    -16.125845    -15.529053
   0.42182    -16.125793    -15.528993
   0.37964    -16.125724    -15.528917
   0.33746    -16.125661    -15.528847
   0.29527    -16.125626    -15.528801
   0.25309    -16.125621    -15.528781
   0.25309    -16.125621    -15.528781
   0.21091    -16.125588    -15.528761
   0.16873    -16.125554    -15.528762
   0.12655    -16.125517    -15.528783
   0.08436    -16.125487    -15.528812
   0.04218    -16.125469    -15.528832
   0.00000    -16.125465    -15.528844
 
# Band-Index  181
   0.00000    -15.619894    -15.374537
   0.04218    -15.619876    -15.374532
   0.08436    -15.619855    -15.374534
   0.12655    -15.619830    -15.374542
   0.16873    -15.619812    -15.374555
   0.21091    -15.619808    -15.374572
   0.25309    -15.619821    -15.374593
   0.25309    -15.619821    -15.374593
   0.29527    -15.619820    -15.374599
   0.33746    -15.619819    -15.374606
   0.37964    -15.619817    -15.374613
   0.42182    -15.619819    -15.374624
   0.46400    -15.619827    -15.374638
   0.50618    -15.619842    -15.374658
   0.50618    -15.619842    -15.374658
   0.55092    -15.619825    -15.374627
   0.59566    -15.619821    -15.374603
   0.64041    -15.619829    -15.374586
   0.68515    -15.619848    -15.374575
   0.72989    -15.619871    -15.374567
   0.77463    -15.619886    -15.374558
   0.81937    -15.619893    -15.374548
   0.86411    -15.619894    -15.374537
 
# Band-Index  182
   0.86411    -15.230775    -14.752866
   0.81937    -15.230787    -14.752862
   0.77463    -15.230799    -14.752851
   0.72989    -15.230810    -14.752833
   0.68515    -15.230822    -14.752808
   0.64041    -15.230837    -14.752787
   0.59566    -15.230859    -14.752781
   0.55092    -15.230887    -14.752789
   0.50618    -15.230923    -14.752812
   0.50618    -15.230923    -14.752812
   0.46400    -15.230901    -14.752803
   0.42182    -15.230888    -14.752805
   0.37964    -15.230881    -14.752815
   0.33746    -15.230877    -14.752828
   0.29527    -15.230869    -14.752835
   0.25309    -15.230858    -14.752838
   0.25309    -15.230858    -14.752838
   0.21091    -15.230834    -14.752823
   0.16873    -15.230813    -14.752822
   0.12655    -15.230792    -14.752832
   0.08436    -15.230778    -14.752848
   0.04218    -15.230772    -14.752859
   0.00000    -15.230775    -14.752866
 
# Band-Index  183
   0.00000    -15.075166    -14.730618
   0.04218    -15.075162    -14.730615
   0.08436    -15.075166    -14.730613
   0.12655    -15.075178    -14.730611
   0.16873    -15.075195    -14.730615
   0.21091    -15.075213    -14.730625
   0.25309    -15.075234    -14.730644
   0.25309    -15.075234    -14.730644
   0.29527    -15.075239    -14.730645
   0.33746    -15.075246    -14.730642
   0.37964    -15.075254    -14.730633
   0.42182    -15.075267    -14.730626
   0.46400    -15.075284    -14.730627
   0.50618    -15.075307    -14.730638
   0.50618    -15.075307    -14.730638
   0.55092    -15.075274    -14.730614
   0.59566    -15.075248    -14.730600
   0.64041    -15.075227    -14.730598
   0.68515    -15.075212    -14.730606
   0.72989    -15.075201    -14.730617
   0.77463    -15.075189    -14.730623
   0.81937    -15.075177    -14.730623
   0.86411    -15.075166    -14.730618
 
# Band-Index  184
   0.86411    -15.039023    -14.705231
   0.81937    -15.039019    -14.705240
   0.77463    -15.039008    -14.705247
   0.72989    -15.038988    -14.705251
   0.68515    -15.038961    -14.705252
   0.64041    -15.038938    -14.705256
   0.59566    -15.038930    -14.705268
   0.55092    -15.038937    -14.705288
   0.50618    -15.038960    -14.705316
   0.50618    -15.038960    -14.705316
   0.46400    -15.038940    -14.705299
   0.42182    -15.038935    -14.705285
   0.37964    -15.038944    -14.705271
   0.33746    -15.038959    -14.705260
   0.29527    -15.038969    -14.705250
   0.25309    -15.038975    -14.705243
   0.25309    -15.038975    -14.705243
   0.21091    -15.038957    -14.705223
   0.16873    -15.038956    -14.705214
   0.12655    -15.038970    -14.705215
   0.08436    -15.038991    -14.705221
   0.04218    -15.039008    -14.705226
   0.00000    -15.039023    -14.705231
 
# Band-Index  185
   0.00000    -11.455888    -11.430476
   0.04218    -11.455897    -11.430472
   0.08436    -11.455914    -11.430464
   0.12655    -11.455937    -11.430450
   0.16873    -11.455962    -11.430437
   0.21091    -11.455979    -11.430429
   0.25309    -11.455991    -11.430428
   0.25309    -11.455991    -11.430428
   0.29527    -11.456009    -11.430426
   0.33746    -11.456050    -11.430427
   0.37964    -11.456113    -11.430428
   0.42182    -11.456178    -11.430430
   0.46400    -11.456220    -11.430431
   0.50618    -11.456242    -11.430432
   0.50618    -11.456242    -11.430432
   0.55092    -11.456221    -11.430432
   0.59566    -11.456185    -11.430436
   0.64041    -11.456132    -11.430443
   0.68515    -11.456065    -11.430453
   0.72989    -11.455997    -11.430463
   0.77463    -11.455945    -11.430470
   0.81937    -11.455908    -11.430474
   0.86411    -11.455888    -11.430476
 
# Band-Index  186
   0.86411    -10.717688    -10.891208
   0.81937    -10.716884    -10.890221
   0.77463    -10.714910    -10.887651
   0.72989    -10.711768    -10.883498
   0.68515    -10.707457    -10.877762
   0.64041    -10.702968    -10.871744
   0.59566    -10.699291    -10.866745
   0.55092    -10.696426    -10.862766
   0.50618    -10.694375    -10.859806
   0.50618    -10.694375    -10.859806
   0.46400    -10.697063    -10.863889
   0.42182    -10.701135    -10.869793
   0.37964    -10.706590    -10.877517
   0.33746    -10.711760    -10.884760
   0.29527    -10.714975    -10.889221
   0.25309    -10.716236    -10.890900
   0.25309    -10.716236    -10.890900
   0.21091    -10.716358    -10.890924
   0.16873    -10.716601    -10.890975
   0.12655    -10.716964    -10.891051
   0.08436    -10.717327    -10.891129
   0.04218    -10.717568    -10.891181
   0.00000    -10.717688    -10.891208
 
# Band-Index  187
   0.00000    -10.646843    -10.751316
   0.04218    -10.646979    -10.751357
   0.08436    -10.647255    -10.751442
   0.12655    -10.647669    -10.751569
   0.16873    -10.648085    -10.751698
   0.21091    -10.648364    -10.751786
   0.25309    -10.648507    -10.751835
